Date,Exchange Rate,Log-Return,Absolute LR
23-Dec-75,2.6123,-0.001835775,0.001835775
24-Dec-75,2.6103,-0.000765902,0.000765902
26-Dec-75,2.611,0.000268132,0.000268132
29-Dec-75,2.6192,0.003135638,0.003135638
30-Dec-75,2.6205,0.000496212,0.000496212
31-Dec-75,2.6199,-0.00022899,0.00022899
2-Jan-76,2.6185,-0.000534514,0.000534514
5-Jan-76,2.5994,-0.007320986,0.007320986
6-Jan-76,2.6008,0.000538441,0.000538441
7-Jan-76,2.5974,-0.001308145,0.001308145
8-Jan-76,2.6015,0.001577257,0.001577257
9-Jan-76,2.6055,0.001536394,0.001536394
12-Jan-76,2.6048,-0.000268699,0.000268699
13-Jan-76,2.6069,0.000805879,0.000805879
14-Jan-76,2.6015,-0.002073574,0.002073574
15-Jan-76,2.6021,0.00023061,0.00023061
16-Jan-76,2.6008,-0.000499721,0.000499721
19-Jan-76,2.6008,0,0
20-Jan-76,2.6042,0.001306436,0.001306436
21-Jan-76,2.6103,0.002339631,0.002339631
22-Jan-76,2.6035,-0.002608464,0.002608464
23-Jan-76,2.6042,0.000268833,0.000268833
26-Jan-76,2.6028,-0.000537738,0.000537738
27-Jan-76,2.6015,-0.000499587,0.000499587
28-Jan-76,2.6021,0.00023061,0.00023061
29-Jan-76,2.5954,-0.002578164,0.002578164
30-Jan-76,2.5887,-0.002584828,0.002584828
2-Feb-76,2.5681,-0.007989493,0.007989493
3-Feb-76,2.572,0.00151748,0.00151748
4-Feb-76,2.5681,-0.00151748,0.00151748
5-Feb-76,2.574,0.002294783,0.002294783
6-Feb-76,2.576,0.000776699,0.000776699
9-Feb-76,2.5589,-0.00666033,0.00666033
10-Feb-76,2.553,-0.00230834,0.00230834
11-Feb-76,2.5349,-0.00711495,0.00711495
13-Feb-76,2.5471,0.004801269,0.004801269
17-Feb-76,2.57,0.008950442,0.008950442
18-Feb-76,2.5621,-0.003078664,0.003078664
19-Feb-76,2.5569,-0.002031648,0.002031648
20-Feb-76,2.5621,0.002031648,0.002031648
23-Feb-76,2.5582,-0.001523349,0.001523349
24-Feb-76,2.5556,-0.001016856,0.001016856
25-Feb-76,2.5628,0.002813381,0.002813381
26-Feb-76,2.5654,0.001014001,0.001014001
27-Feb-76,2.5687,0.001285522,0.001285522
1-Mar-76,2.5786,0.003846682,0.003846682
2-Mar-76,2.5753,-0.001280584,0.001280584
3-Mar-76,2.57,-0.002060133,0.002060133
4-Mar-76,2.5793,0.003612145,0.003612145
5-Mar-76,2.57,-0.003612145,0.003612145
8-Mar-76,2.5674,-0.001012185,0.001012185
9-Mar-76,2.5687,0.000506221,0.000506221
10-Mar-76,2.5707,0.000778301,0.000778301
11-Mar-76,2.5793,0.003339809,0.003339809
12-Mar-76,2.58,0.000271355,0.000271355
15-Mar-76,2.5727,-0.002833468,0.002833468
16-Mar-76,2.5727,0,0
17-Mar-76,2.5419,-0.012044098,0.012044098
18-Mar-76,2.5349,-0.002757644,0.002757644
19-Mar-76,2.5291,-0.00229068,0.00229068
22-Mar-76,2.54,0.004300573,0.004300573
23-Mar-76,2.5634,0.009170421,0.009170421
24-Mar-76,2.5562,-0.002812722,0.002812722
25-Mar-76,2.5478,-0.003291539,0.003291539
26-Mar-76,2.5523,0.001764672,0.001764672
29-Mar-76,2.551,-0.000509474,0.000509474
30-Mar-76,2.5394,-0.004557607,0.004557607
31-Mar-76,2.5394,0,0
1-Apr-76,2.5265,-0.005092887,0.005092887
2-Apr-76,2.5439,0.006863391,0.006863391
5-Apr-76,2.5407,-0.001258703,0.001258703
6-Apr-76,2.5368,-0.001536189,0.001536189
7-Apr-76,2.5458,0.003541498,0.003541498
8-Apr-76,2.5329,-0.005080051,0.005080051
9-Apr-76,2.5387,0.002287248,0.002287248
12-Apr-76,2.5439,0.002046198,0.002046198
13-Apr-76,2.5394,-0.001770504,0.001770504
14-Apr-76,2.5342,-0.002049827,0.002049827
15-Apr-76,2.5361,0.000749463,0.000749463
16-Apr-76,2.5355,-0.000236612,0.000236612
19-Apr-76,2.5374,0.000749078,0.000749078
20-Apr-76,2.5374,0,0
21-Apr-76,2.5381,0.000275835,0.000275835
22-Apr-76,2.5387,0.000236369,0.000236369
23-Apr-76,2.5407,0.000787495,0.000787495
26-Apr-76,2.5394,-0.000511801,0.000511801
27-Apr-76,2.54,0.000236248,0.000236248
28-Apr-76,2.5381,-0.000748311,0.000748311
29-Apr-76,2.5349,-0.001261581,0.001261581
30-Apr-76,2.5361,0.000473279,0.000473279
3-May-76,2.5342,-0.000749463,0.000749463
4-May-76,2.5349,0.000276183,0.000276183
5-May-76,2.5336,-0.000512972,0.000512972
6-May-76,2.5323,-0.000513236,0.000513236
7-May-76,2.5349,0.001026208,0.001026208
10-May-76,2.5432,0.003268942,0.003268942
11-May-76,2.5452,0.000786102,0.000786102
12-May-76,2.5517,0.002550571,0.002550571
13-May-76,2.5523,0.00023511,0.00023511
14-May-76,2.5621,0.003832321,0.003832321
17-May-76,2.5846,0.008743522,0.008743522
18-May-76,2.5806,-0.001548827,0.001548827
19-May-76,2.5707,-0.003843695,0.003843695
20-May-76,2.574,0.001282874,0.001282874
21-May-76,2.5826,0.003335534,0.003335534
24-May-76,2.574,-0.003335534,0.003335534
25-May-76,2.5826,0.003335534,0.003335534
26-May-76,2.5873,0.001818217,0.001818217
27-May-76,2.5853,-0.000773306,0.000773306
28-May-76,2.5927,0.002858248,0.002858248
1-Jun-76,2.5954,0.001040844,0.001040844
2-Jun-76,2.5867,-0.003357715,0.003357715
3-Jun-76,2.5846,-0.000812175,0.000812175
4-Jun-76,2.5833,-0.000503106,0.000503106
7-Jun-76,2.5747,-0.003334629,0.003334629
8-Jun-76,2.5714,-0.001282525,0.001282525
9-Jun-76,2.5674,-0.001556784,0.001556784
10-Jun-76,2.58,0.004895685,0.004895685
11-Jun-76,2.576,-0.001551591,0.001551591
14-Jun-76,2.578,0.000776096,0.000776096
15-Jun-76,2.574,-0.001552795,0.001552795
16-Jun-76,2.5727,-0.000505178,0.000505178
17-Jun-76,2.5727,0,0
18-Jun-76,2.574,0.000505178,0.000505178
21-Jun-76,2.58,0.00232829,0.00232829
22-Jun-76,2.5773,-0.00104706,0.00104706
23-Jun-76,2.5753,-0.000776307,0.000776307
24-Jun-76,2.572,-0.001282226,0.001282226
25-Jun-76,2.5773,0.002058533,0.002058533
28-Jun-76,2.5806,0.001279591,0.001279591
29-Jun-76,2.5773,-0.001279591,0.001279591
30-Jun-76,2.5753,-0.000776307,0.000776307
1-Jul-76,2.5773,0.000776307,0.000776307
2-Jul-76,2.578,0.000271565,0.000271565
6-Jul-76,2.58,0.000775494,0.000775494
7-Jul-76,2.58,0,0
8-Jul-76,2.5786,-0.000542783,0.000542783
9-Jul-76,2.578,-0.000232711,0.000232711
12-Jul-76,2.5813,0.001279243,0.001279243
13-Jul-76,2.58,-0.000503749,0.000503749
14-Jul-76,2.5753,-0.001823367,0.001823367
15-Jul-76,2.5773,0.000776307,0.000776307
16-Jul-76,2.5773,0,0
19-Jul-76,2.5767,-0.000232829,0.000232829
20-Jul-76,2.578,0.000504394,0.000504394
21-Jul-76,2.5753,-0.001047872,0.001047872
22-Jul-76,2.578,0.001047872,0.001047872
23-Jul-76,2.5773,-0.000271565,0.000271565
26-Jul-76,2.576,-0.000504531,0.000504531
27-Jul-76,2.576,0,0
28-Jul-76,2.5681,-0.003071482,0.003071482
29-Jul-76,2.5543,-0.005388112,0.005388112
30-Jul-76,2.5426,-0.004591034,0.004591034
2-Aug-76,2.5368,-0.002283735,0.002283735
3-Aug-76,2.5439,0.002794892,0.002794892
4-Aug-76,2.5381,-0.002282567,0.002282567
5-Aug-76,2.5407,0.001023864,0.001023864
6-Aug-76,2.5387,-0.000787495,0.000787495
9-Aug-76,2.5471,0.003303318,0.003303318
10-Aug-76,2.5445,-0.00102129,0.00102129
11-Aug-76,2.5374,-0.002794232,0.002794232
12-Aug-76,2.5439,0.002558402,0.002558402
13-Aug-76,2.5323,-0.004570356,0.004570356
16-Aug-76,2.5278,-0.001778621,0.001778621
17-Aug-76,2.5075,-0.008063118,0.008063118
18-Aug-76,2.5107,0.001275358,0.001275358
19-Aug-76,2.5157,0.001989496,0.001989496
20-Aug-76,2.5189,0.001271203,0.001271203
23-Aug-76,2.5151,-0.001509734,0.001509734
24-Aug-76,2.5176,0.000993503,0.000993503
25-Aug-76,2.5278,0.004043292,0.004043292
26-Aug-76,2.5221,-0.002257471,0.002257471
27-Aug-76,2.5246,0.000990747,0.000990747
30-Aug-76,2.5246,0,0
31-Aug-76,2.5278,0.001266725,0.001266725
1-Sep-76,2.5227,-0.002019603,0.002019603
2-Sep-76,2.5227,0,0
3-Sep-76,2.5233,0.000237812,0.000237812
7-Sep-76,2.5233,0,0
8-Sep-76,2.5189,-0.00174527,0.00174527
9-Sep-76,2.5075,-0.004536057,0.004536057
10-Sep-76,2.51,0.000996512,0.000996512
13-Sep-76,2.51,0,0
14-Sep-76,2.5031,-0.002752789,0.002752789
15-Sep-76,2.4857,-0.006975654,0.006975654
16-Sep-76,2.4808,-0.001973221,0.001973221
17-Sep-76,2.4795,-0.000524162,0.000524162
20-Sep-76,2.4777,-0.000726216,0.000726216
21-Sep-76,2.4777,0,0
22-Sep-76,2.4716,-0.002464996,0.002464996
23-Sep-76,2.4789,0.002949199,0.002949199
24-Sep-76,2.4752,-0.001493713,0.001493713
27-Sep-76,2.4661,-0.003683245,0.003683245
28-Sep-76,2.4612,-0.00198892,0.00198892
29-Sep-76,2.454,-0.00292969,0.00292969
30-Sep-76,2.4349,-0.007813658,0.007813658
1-Oct-76,2.4486,0.005610745,0.005610745
4-Oct-76,2.4594,0.004400985,0.004400985
5-Oct-76,2.445,-0.005872295,0.005872295
6-Oct-76,2.4402,-0.00196512,0.00196512
7-Oct-76,2.4414,0.000491642,0.000491642
8-Oct-76,2.4408,-0.000245791,0.000245791
12-Oct-76,2.4384,-0.000983768,0.000983768
13-Oct-76,2.4307,-0.003162805,0.003162805
14-Oct-76,2.4313,0.000246812,0.000246812
15-Oct-76,2.4432,0.004882562,0.004882562
18-Oct-76,2.4468,0.001472393,0.001472393
19-Oct-76,2.4337,-0.005368315,0.005368315
20-Oct-76,2.4231,-0.004365021,0.004365021
21-Oct-76,2.4284,0.002184892,0.002184892
22-Oct-76,2.4219,-0.002680248,0.002680248
25-Oct-76,2.405,-0.007002453,0.007002453
26-Oct-76,2.4131,0.003362324,0.003362324
27-Oct-76,2.401,-0.005026911,0.005026911
28-Oct-76,2.3952,-0.002418583,0.002418583
29-Oct-76,2.3998,0.001918666,0.001918666
1-Nov-76,2.4102,0.004324331,0.004324331
3-Nov-76,2.4067,-0.001453217,0.001453217
4-Nov-76,2.4201,0.005552347,0.005552347
5-Nov-76,2.4219,0.000743494,0.000743494
8-Nov-76,2.4137,-0.003391516,0.003391516
9-Nov-76,2.4178,0.001697196,0.001697196
10-Nov-76,2.416,-0.000744756,0.000744756
12-Nov-76,2.4143,-0.00070389,0.00070389
15-Nov-76,2.4195,0.002151517,0.002151517
16-Nov-76,2.4195,0,0
17-Nov-76,2.4225,0.001239158,0.001239158
18-Nov-76,2.4201,-0.000991203,0.000991203
19-Nov-76,2.419,-0.00045463,0.00045463
22-Nov-76,2.4004,-0.007718841,0.007718841
23-Nov-76,2.4033,0.001207403,0.001207403
24-Nov-76,2.4062,0.001205947,0.001205947
26-Nov-76,2.4062,0,0
29-Nov-76,2.4038,-0.000997921,0.000997921
30-Nov-76,2.405,0.000499085,0.000499085
1-Dec-76,2.4149,0.004107975,0.004107975
2-Dec-76,2.4137,-0.000497038,0.000497038
3-Dec-76,2.4073,-0.002655052,0.002655052
6-Dec-76,2.3946,-0.005289585,0.005289585
7-Dec-76,2.4015,0.00287734,0.00287734
8-Dec-76,2.3998,-0.000708142,0.000708142
9-Dec-76,2.3964,-0.001417789,0.001417789
10-Dec-76,2.3964,0,0
13-Dec-76,2.3964,0,0
14-Dec-76,2.3935,-0.001210881,0.001210881
15-Dec-76,2.3941,0.000250648,0.000250648
16-Dec-76,2.3855,-0.003598631,0.003598631
17-Dec-76,2.3849,-0.000251551,0.000251551
20-Dec-76,2.3691,-0.006647059,0.006647059
21-Dec-76,2.3669,-0.000929054,0.000929054
22-Dec-76,2.3669,0,0
23-Dec-76,2.3674,0.000211224,0.000211224
24-Dec-76,2.3674,0,0
27-Dec-76,2.3624,-0.002114255,0.002114255
28-Dec-76,2.3585,-0.001652228,0.001652228
29-Dec-76,2.3552,-0.001400174,0.001400174
30-Dec-76,2.3579,0.001145743,0.001145743
31-Dec-76,2.3602,0.000974969,0.000974969
3-Jan-77,2.3436,-0.007058153,0.007058153
4-Jan-77,2.3463,0.001151411,0.001151411
5-Jan-77,2.3507,0.001873537,0.001873537
6-Jan-77,2.3568,0.002591611,0.002591611
7-Jan-77,2.3652,0.003557818,0.003557818
10-Jan-77,2.3883,0.009719231,0.009719231
11-Jan-77,2.3798,-0.003565365,0.003565365
12-Jan-77,2.3787,-0.000462331,0.000462331
13-Jan-77,2.3906,0.00499026,0.00499026
14-Jan-77,2.3952,0.001922354,0.001922354
17-Jan-77,2.3958,0.00025047,0.00025047
18-Jan-77,2.4073,0.004788583,0.004788583
19-Jan-77,2.4096,0.000954971,0.000954971
20-Jan-77,2.4038,-0.00240994,0.00240994
21-Jan-77,2.4033,-0.000208026,0.000208026
24-Jan-77,2.4213,0.007461793,0.007461793
25-Jan-77,2.4278,0.002680911,0.002680911
26-Jan-77,2.4278,0,0
27-Jan-77,2.4254,-0.000989038,0.000989038
28-Jan-77,2.4307,0.002182822,0.002182822
31-Jan-77,2.4073,-0.009673494,0.009673494
1-Feb-77,2.4172,0.004104058,0.004104058
2-Feb-77,2.4178,0.00024819,0.00024819
3-Feb-77,2.4219,0.00169432,0.00169432
4-Feb-77,2.4225,0.000247709,0.000247709
7-Feb-77,2.4143,-0.003390675,0.003390675
8-Feb-77,2.4172,0.001200455,0.001200455
9-Feb-77,2.4079,-0.003854847,0.003854847
10-Feb-77,2.4085,0.000249149,0.000249149
11-Feb-77,2.4044,-0.001703755,0.001703755
14-Feb-77,2.3929,-0.004794373,0.004794373
15-Feb-77,2.4038,0.004544799,0.004544799
16-Feb-77,2.4015,-0.000957276,0.000957276
17-Feb-77,2.3975,-0.001667014,0.001667014
18-Feb-77,2.3923,-0.002171281,0.002171281
22-Feb-77,2.3918,-0.000209026,0.000209026
23-Feb-77,2.3958,0.001670984,0.001670984
24-Feb-77,2.4038,0.003333614,0.003333614
25-Feb-77,2.3941,-0.004043441,0.004043441
28-Feb-77,2.3889,-0.002174368,0.002174368
1-Mar-77,2.3923,0.001422237,0.001422237
2-Mar-77,2.3918,-0.000209026,0.000209026
3-Mar-77,2.3883,-0.001464405,0.001464405
4-Mar-77,2.3889,0.000251193,0.000251193
7-Mar-77,2.3923,0.001422237,0.001422237
8-Mar-77,2.3946,0.000960956,0.000960956
9-Mar-77,2.3987,0.001710722,0.001710722
10-Mar-77,2.3964,-0.000959313,0.000959313
11-Mar-77,2.3969,0.000208625,0.000208625
14-Mar-77,2.3935,-0.001419506,0.001419506
15-Mar-77,2.3941,0.000250648,0.000250648
16-Mar-77,2.3929,-0.000501358,0.000501358
17-Mar-77,2.3901,-0.001170813,0.001170813
18-Mar-77,2.3901,0,0
21-Mar-77,2.3889,-0.000502197,0.000502197
22-Mar-77,2.3889,0,0
23-Mar-77,2.3889,0,0
24-Mar-77,2.3918,0.001213212,0.001213212
25-Mar-77,2.3912,-0.000250889,0.000250889
28-Mar-77,2.3855,-0.002386586,0.002386586
29-Mar-77,2.3923,0.0028465,0.0028465
30-Mar-77,2.3889,-0.001422237,0.001422237
31-Mar-77,2.3906,0.000711372,0.000711372
1-Apr-77,2.3923,0.000710866,0.000710866
4-Apr-77,2.3901,-0.00092004,0.00092004
5-Apr-77,2.3883,-0.00075339,0.00075339
6-Apr-77,2.3866,-0.000712057,0.000712057
7-Apr-77,2.3849,-0.000712564,0.000712564
8-Apr-77,2.3838,-0.000461342,0.000461342
11-Apr-77,2.3838,0,0
12-Apr-77,2.3759,-0.00331954,0.00331954
13-Apr-77,2.3685,-0.00311947,0.00311947
14-Apr-77,2.3697,0.000506521,0.000506521
15-Apr-77,2.3652,-0.00190078,0.00190078
18-Apr-77,2.3646,-0.000253711,0.000253711
19-Apr-77,2.3708,0.002618576,0.002618576
20-Apr-77,2.3759,0.002148862,0.002148862
21-Apr-77,2.373,-0.001221336,0.001221336
22-Apr-77,2.3719,-0.000463656,0.000463656
25-Apr-77,2.3697,-0.000927957,0.000927957
26-Apr-77,2.3708,0.000464086,0.000464086
27-Apr-77,2.3635,-0.00308388,0.00308388
28-Apr-77,2.3563,-0.003050979,0.003050979
29-Apr-77,2.354,-0.000976583,0.000976583
2-May-77,2.3557,0.000721914,0.000721914
3-May-77,2.3624,0.002840128,0.002840128
4-May-77,2.348,-0.006114149,0.006114149
5-May-77,2.3491,0.000468374,0.000468374
6-May-77,2.3502,0.000468155,0.000468155
9-May-77,2.359,0.00373737,0.00373737
10-May-77,2.3635,0.001905771,0.001905771
11-May-77,2.3725,0.00380068,0.00380068
12-May-77,2.3652,-0.003081667,0.003081667
13-May-77,2.3641,-0.000465185,0.000465185
16-May-77,2.3629,-0.000507722,0.000507722
17-May-77,2.3579,-0.002118286,0.002118286
18-May-77,2.3577,-8.48E-05,8.48248E-05
19-May-77,2.3563,-0.000593975,0.000593975
20-May-77,2.3596,0.001399521,0.001399521
23-May-77,2.3641,0.001905287,0.001905287
24-May-77,2.359,-0.002159599,0.002159599
25-May-77,2.3568,-0.000933034,0.000933034
26-May-77,2.3546,-0.000933905,0.000933905
27-May-77,2.3579,0.001400531,0.001400531
31-May-77,2.359,0.000466408,0.000466408
1-Jun-77,2.3571,-0.000805751,0.000805751
2-Jun-77,2.3552,-0.0008064,0.0008064
3-Jun-77,2.3574,0.000933667,0.000933667
6-Jun-77,2.3607,0.001398868,0.001398868
7-Jun-77,2.3618,0.000465855,0.000465855
8-Jun-77,2.359,-0.00118624,0.00118624
9-Jun-77,2.3579,-0.000466408,0.000466408
10-Jun-77,2.3585,0.000254431,0.000254431
13-Jun-77,2.3579,-0.000254431,0.000254431
14-Jun-77,2.3568,-0.000466626,0.000466626
15-Jun-77,2.3552,-0.000679117,0.000679117
16-Jun-77,2.3546,-0.000254788,0.000254788
17-Jun-77,2.3552,0.000254788,0.000254788
20-Jun-77,2.3593,0.001739315,0.001739315
21-Jun-77,2.3593,0,0
22-Jun-77,2.3554,-0.0016544,0.0016544
23-Jun-77,2.3552,-8.49E-05,8.49149E-05
24-Jun-77,2.3554,8.49E-05,8.49149E-05
27-Jun-77,2.3546,-0.000339703,0.000339703
28-Jun-77,2.3552,0.000254788,0.000254788
29-Jun-77,2.3395,-0.006688418,0.006688418
30-Jun-77,2.3411,0.000683673,0.000683673
1-Jul-77,2.3403,-0.000341778,0.000341778
5-Jul-77,2.3135,-0.011517597,0.011517597
6-Jul-77,2.3164,0.001252727,0.001252727
7-Jul-77,2.3063,-0.004369748,0.004369748
8-Jul-77,2.3026,-0.00160559,0.00160559
11-Jul-77,2.2834,-0.008373359,0.008373359
12-Jul-77,2.2915,0.003541065,0.003541065
13-Jul-77,2.2815,-0.004373504,0.004373504
15-Jul-77,2.2831,0.000701047,0.000701047
18-Jul-77,2.2676,-0.006812165,0.006812165
19-Jul-77,2.2681,0.000220473,0.000220473
20-Jul-77,2.2619,-0.002737309,0.002737309
21-Jul-77,2.2642,0.001016328,0.001016328
22-Jul-77,2.2584,-0.002564898,0.002564898
25-Jul-77,2.2487,-0.004304326,0.004304326
26-Jul-77,2.2467,-0.000889799,0.000889799
27-Jul-77,2.2578,0.004928415,0.004928415
28-Jul-77,2.2748,0.007501249,0.007501249
29-Jul-77,2.2904,0.006834338,0.006834338
1-Aug-77,2.2999,0.004139169,0.004139169
2-Aug-77,2.2915,-0.003659019,0.003659019
3-Aug-77,2.2936,0.000916011,0.000916011
4-Aug-77,2.2994,0.002525584,0.002525584
5-Aug-77,2.2928,-0.002874441,0.002874441
8-Aug-77,2.3135,0.008987751,0.008987751
9-Aug-77,2.3089,-0.001990309,0.001990309
10-Aug-77,2.3202,0.004882168,0.004882168
11-Aug-77,2.3191,-0.000474209,0.000474209
12-Aug-77,2.3332,0.006061537,0.006061537
15-Aug-77,2.3343,0.000471344,0.000471344
16-Aug-77,2.3397,0.002310656,0.002310656
17-Aug-77,2.3288,-0.004669603,0.004669603
18-Aug-77,2.328,-0.000343584,0.000343584
19-Aug-77,2.3288,0.000343584,0.000343584
22-Aug-77,2.3229,-0.002536708,0.002536708
23-Aug-77,2.3202,-0.001163016,0.001163016
24-Aug-77,2.3057,-0.006269071,0.006269071
25-Aug-77,2.321,0.006613809,0.006613809
26-Aug-77,2.3124,-0.003712181,0.003712181
29-Aug-77,2.3267,0.006165008,0.006165008
30-Aug-77,2.3229,-0.00163455,0.00163455
31-Aug-77,2.318,-0.00211166,0.00211166
1-Sep-77,2.3186,0.00025881,0.00025881
2-Sep-77,2.3186,0,0
6-Sep-77,2.3218,0.001379192,0.001379192
7-Sep-77,2.3175,-0.001853728,0.001853728
8-Sep-77,2.3223,0.002069055,0.002069055
9-Sep-77,2.3248,0.00107594,0.00107594
12-Sep-77,2.3283,0.001504374,0.001504374
13-Sep-77,2.328,-0.000128858,0.000128858
14-Sep-77,2.331,0.00128783,0.00128783
15-Sep-77,2.3272,-0.001631532,0.001631532
16-Sep-77,2.3275,0.000128902,0.000128902
19-Sep-77,2.3254,-0.000902663,0.000902663
20-Sep-77,2.3226,-0.001204819,0.001204819
21-Sep-77,2.3218,-0.000344501,0.000344501
22-Sep-77,2.3272,0.002323081,0.002323081
23-Sep-77,2.3261,-0.000472783,0.000472783
26-Sep-77,2.3267,0.000257909,0.000257909
27-Sep-77,2.3305,0.001631882,0.001631882
28-Sep-77,2.3261,-0.001889791,0.001889791
29-Sep-77,2.3186,-0.00322949,0.00322949
30-Sep-77,2.3087,-0.00427896,0.00427896
3-Oct-77,2.2917,-0.007390695,0.007390695
4-Oct-77,2.2988,0.003093347,0.003093347
5-Oct-77,2.3004,0.000695773,0.000695773
6-Oct-77,2.2931,-0.003178407,0.003178407
7-Oct-77,2.2944,0.000566758,0.000566758
11-Oct-77,2.3018,0.003220054,0.003220054
12-Oct-77,2.2938,-0.003481595,0.003481595
13-Oct-77,2.2881,-0.002488052,0.002488052
14-Oct-77,2.2763,-0.005170461,0.005170461
17-Oct-77,2.2642,-0.005329822,0.005329822
18-Oct-77,2.2637,-0.000220853,0.000220853
19-Oct-77,2.2738,0.004451798,0.004451798
20-Oct-77,2.2727,-0.000483889,0.000483889
21-Oct-77,2.2732,0.000219978,0.000219978
24-Oct-77,2.2609,-0.005425566,0.005425566
25-Oct-77,2.263,0.000928403,0.000928403
26-Oct-77,2.263,0,0
27-Oct-77,2.2686,0.002471534,0.002471534
28-Oct-77,2.2627,-0.002604111,0.002604111
31-Oct-77,2.2512,-0.005095383,0.005095383
1-Nov-77,2.2396,-0.005166129,0.005166129
2-Nov-77,2.2512,0.005166129,0.005166129
3-Nov-77,2.2472,-0.001778411,0.001778411
4-Nov-77,2.2573,0.004484412,0.004484412
7-Nov-77,2.2612,0.001726237,0.001726237
9-Nov-77,2.2599,-0.000575081,0.000575081
10-Nov-77,2.2457,-0.006303288,0.006303288
14-Nov-77,2.2462,0.000222623,0.000222623
15-Nov-77,2.2477,0.000667572,0.000667572
16-Nov-77,2.2462,-0.000667572,0.000667572
17-Nov-77,2.2472,0.000445097,0.000445097
18-Nov-77,2.2404,-0.003030575,0.003030575
21-Nov-77,2.2389,-0.000669748,0.000669748
22-Nov-77,2.2326,-0.002817848,0.002817848
23-Nov-77,2.2319,-0.000313585,0.000313585
25-Nov-77,2.2173,-0.006563001,0.006563001
28-Nov-77,2.2143,-0.001353913,0.001353913
29-Nov-77,2.2235,0.004146205,0.004146205
30-Nov-77,2.2222,-0.000584835,0.000584835
1-Dec-77,2.2136,-0.003877547,0.003877547
2-Dec-77,2.2056,-0.003620569,0.003620569
5-Dec-77,2.1887,-0.00769182,0.00769182
6-Dec-77,2.1739,-0.006784971,0.006784971
7-Dec-77,2.1659,-0.00368681,0.00368681
8-Dec-77,2.1786,0.005846489,0.005846489
9-Dec-77,2.1853,0.00307065,0.00307065
12-Dec-77,2.1739,-0.005230329,0.005230329
13-Dec-77,2.1515,-0.010357516,0.010357516
14-Dec-77,2.134,-0.00816712,0.00816712
15-Dec-77,2.1413,0.003414968,0.003414968
16-Dec-77,2.1377,-0.001682637,0.001682637
19-Dec-77,2.1119,-0.012142468,0.012142468
20-Dec-77,2.1213,0.004441092,0.004441092
21-Dec-77,2.1148,-0.003068863,0.003068863
22-Dec-77,2.1501,0.016554107,0.016554107
23-Dec-77,2.1505,0.000186021,0.000186021
27-Dec-77,2.1496,-0.000418595,0.000418595
28-Dec-77,2.1245,-0.011745298,0.011745298
29-Dec-77,2.1013,-0.01098028,0.01098028
30-Dec-77,2.0978,-0.001667024,0.001667024
3-Jan-78,2.0704,-0.013147351,0.013147351
4-Jan-78,2.0648,-0.002708456,0.002708456
5-Jan-78,2.1529,0.041782401,0.041782401
6-Jan-78,2.1299,-0.01074074,0.01074074
9-Jan-78,2.1478,0.008369032,0.008369032
10-Jan-78,2.1363,-0.005368702,0.005368702
11-Jan-78,2.1142,-0.01039887,0.01039887
12-Jan-78,2.1313,0.008055632,0.008055632
13-Jan-78,2.1195,-0.00555191,0.00555191
16-Jan-78,2.1218,0.001084573,0.001084573
17-Jan-78,2.1336,0.005545909,0.005545909
18-Jan-78,2.1324,-0.000562588,0.000562588
19-Jan-78,2.1268,-0.002629603,0.002629603
20-Jan-78,2.1229,-0.001835424,0.001835424
23-Jan-78,2.1115,-0.005384483,0.005384483
24-Jan-78,2.1083,-0.00151666,0.00151666
25-Jan-78,2.0995,-0.004182714,0.004182714
26-Jan-78,2.1084,0.004230145,0.004230145
27-Jan-78,2.1164,0.003787166,0.003787166
30-Jan-78,2.1164,0,0
31-Jan-78,2.1119,-0.002128516,0.002128516
1-Feb-78,2.1155,0.001703175,0.001703175
2-Feb-78,2.111,-0.002129422,0.002129422
3-Feb-78,2.1084,-0.001232403,0.001232403
6-Feb-78,2.1061,-0.00109147,0.00109147
7-Feb-78,2.1077,0.00075941,0.00075941
8-Feb-78,2.1106,0.001374962,0.001374962
9-Feb-78,2.1093,-0.000616128,0.000616128
10-Feb-78,2.1066,-0.001280865,0.001280865
14-Feb-78,2.0857,-0.009970743,0.009970743
15-Feb-78,2.0868,0.000527262,0.000527262
16-Feb-78,2.0644,-0.010792165,0.010792165
17-Feb-78,2.0602,-0.002036562,0.002036562
21-Feb-78,2.0429,-0.008432698,0.008432698
22-Feb-78,2.0383,-0.00225424,0.00225424
23-Feb-78,2.0202,-0.008919611,0.008919611
24-Feb-78,2.0576,0.018343739,0.018343739
27-Feb-78,2.0511,-0.00316402,0.00316402
28-Feb-78,2.0161,-0.017211282,0.017211282
1-Mar-78,2.0202,0.002031564,0.002031564
2-Mar-78,2.0096,-0.005260819,0.005260819
3-Mar-78,2.0251,0.007683385,0.007683385
6-Mar-78,2.0296,0.002219647,0.002219647
7-Mar-78,2.0173,-0.006078746,0.006078746
8-Mar-78,2.0218,0.00222822,0.00222822
9-Mar-78,2.03,0.004047589,0.004047589
10-Mar-78,2.0602,0.014767272,0.014767272
13-Mar-78,2.0488,-0.00554881,0.00554881
14-Mar-78,2.0442,-0.002247741,0.002247741
15-Mar-78,2.0485,0.002101303,0.002101303
16-Mar-78,2.0354,-0.006415458,0.006415458
17-Mar-78,2.0446,0.004509812,0.004509812
20-Mar-78,2.0423,-0.001125548,0.001125548
